%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=209527, 2014/10/30 12:9:20.28)
38 343 1.375197e-01 0 0 8.731626e-02 1.106715e-01 9.507495e-02 8.581348e-02 1.037562e-01 8.027897e-02 9.187532e-02 
39 352 1.435376e-01 0 0 9.183321e-02 1.138371e-01 1.035099e-01 8.712241e-02 1.130291e-01 8.222128e-02 9.384290e-02 
40 361 1.505782e-01 0 0 9.634051e-02 1.163545e-01 1.136503e-01 9.139310e-02 1.211833e-01 8.648001e-02 9.807985e-02 
41 370 1.698656e-01 0 0 1.124380e-01 1.292707e-01 1.440707e-01 1.008896e-01 1.384605e-01 9.782364e-02 1.133776e-01 
42 379 2.013437e-01 0 0 1.414866e-01 1.638198e-01 1.831955e-01 1.200526e-01 1.834467e-01 1.139624e-01 1.311199e-01 
43 388 2.200255e-01 0 0 1.569324e-01 1.935894e-01 2.053748e-01 1.300911e-01 2.050133e-01 1.226644e-01 1.410874e-01 
44 397 2.584976e-01 0 0 1.954149e-01 2.429014e-01 2.637256e-01 1.719088e-01 2.547001e-01 1.423330e-01 1.760808e-01 
45 406 2.513945e-01 0 0 1.914617e-01 2.393967e-01 2.546922e-01 1.708743e-01 2.476664e-01 1.369122e-01 1.705454e-01 
46 415 2.632218e-01 0 0 2.002556e-01 2.542171e-01 2.810597e-01 1.819187e-01 2.578913e-01 1.418334e-01 1.853449e-01 
47 424 2.431714e-01 0 0 1.817283e-01 2.322958e-01 2.555949e-01 1.680991e-01 2.326176e-01 1.280307e-01 1.714950e-01 
48 433 2.867656e-01 0 0 2.142214e-01 3.091927e-01 3.279078e-01 2.198630e-01 2.794114e-01 1.630825e-01 2.072404e-01 
49 442 3.189464e-01 0 0 2.390225e-01 3.643801e-01 3.844690e-01 2.458297e-01 3.307309e-01 1.873966e-01 2.353880e-01 
50 451 2.997795e-01 0 0 2.223245e-01 3.403290e-01 3.674535e-01 2.289395e-01 3.100043e-01 1.748144e-01 2.195766e-01 
51 460 2.908747e-01 0 0 2.234756e-01 3.342514e-01 3.622507e-01 2.259059e-01 3.022169e-01 1.702672e-01 2.109232e-01 
52 469 2.808888e-01 0 0 2.216529e-01 3.201697e-01 3.486937e-01 2.186886e-01 2.867760e-01 1.625828e-01 1.989334e-01 
53 478 2.492863e-01 0 0 1.938569e-01 2.766147e-01 3.017860e-01 1.891853e-01 2.486582e-01 1.425480e-01 1.726077e-01 
54 487 2.220747e-01 0 0 1.683775e-01 2.449964e-01 2.655317e-01 1.640217e-01 2.164209e-01 1.238097e-01 1.503480e-01 
55 496 2.039499e-01 0 0 1.506077e-01 2.247810e-01 2.403564e-01 1.499850e-01 1.959922e-01 1.118399e-01 1.375866e-01 
56 505 1.841385e-01 0 0 1.340877e-01 1.989922e-01 2.133788e-01 1.333234e-01 1.760136e-01 9.916547e-02 1.225964e-01 
57 514 1.744577e-01 0 0 1.283062e-01 1.919773e-01 2.082593e-01 1.265518e-01 1.683226e-01 9.180054e-02 1.175670e-01 
58 523 1.545849e-01 0 0 1.118814e-01 1.666323e-01 1.816194e-01 1.103873e-01 1.465090e-01 7.994514e-02 1.018648e-01 
59 532 1.382628e-01 0 0 9.811762e-02 1.470063e-01 1.583193e-01 9.856282e-02 1.289848e-01 7.039080e-02 9.023326e-02 
60 541 1.399813e-01 0 0 1.010298e-01 1.450619e-01 1.592990e-01 9.715638e-02 1.286305e-01 7.123922e-02 8.909487e-02 
61 550 1.394804e-01 0 0 9.894647e-02 1.460978e-01 1.555849e-01 9.569029e-02 1.250744e-01 6.996517e-02 8.673680e-02 
62 559 1.485344e-01 0 0 1.044139e-01 1.546294e-01 1.640098e-01 9.992410e-02 1.307275e-01 7.410839e-02 9.071259e-02 
63 568 1.467393e-01 0 0 1.045533e-01 1.556881e-01 1.656433e-01 1.033685e-01 1.350518e-01 7.166725e-02 9.532574e-02 
64 577 1.363980e-01 0 0 9.639513e-02 1.439259e-01 1.540247e-01 9.516694e-02 1.233416e-01 6.793225e-02 8.849489e-02 
65 586 1.238194e-01 0 0 8.525505e-02 1.291861e-01 1.367801e-01 8.569063e-02 1.101890e-01 6.094938e-02 7.961177e-02 
66 595 1.052995e-01 0 0 7.212761e-02 1.093665e-01 1.159087e-01 7.343629e-02 9.212494e-02 5.174400e-02 6.717990e-02 
67 604 1.027415e-01 0 0 6.888612e-02 1.039092e-01 1.120025e-01 7.037795e-02 8.781426e-02 4.949281e-02 6.502630e-02 
68 613 9.174851e-02 0 0 6.077851e-02 9.215484e-02 9.920240e-02 6.223630e-02 7.852208e-02 4.335867e-02 5.759325e-02 
69 622 8.858962e-02 0 0 5.756390e-02 8.692104e-02 9.401020e-02 5.869463e-02 7.461157e-02 4.109359e-02 5.554668e-02 
70 631 7.876355e-02 0 0 5.014677e-02 7.586265e-02 8.246879e-02 5.216912e-02 6.508190e-02 3.580449e-02 4.848009e-02 
71 640 7.165783e-02 0 0 4.477102e-02 6.738299e-02 7.353313e-02 4.626757e-02 5.766046e-02 3.351781e-02 4.289801e-02 
72 649 6.125109e-02 0 0 3.759032e-02 5.672855e-02 6.219082e-02 3.881603e-02 4.828075e-02 2.826854e-02 3.607382e-02 
73 658 5.385617e-02 0 0 3.217099e-02 4.913943e-02 5.331948e-02 3.368144e-02 4.145623e-02 2.424369e-02 3.182357e-02 
74 667 5.123167e-02 0 0 3.002965e-02 4.700928e-02 4.995284e-02 3.134112e-02 3.863649e-02 2.301045e-02 2.969699e-02 
75 676 5.169936e-02 0 0 3.006964e-02 4.744865e-02 4.931027e-02 3.139271e-02 3.792244e-02 2.287030e-02 2.938692e-02 
76 685 5.241223e-02 0 0 3.251074e-02 4.721307e-02 5.045797e-02 3.166486e-02 3.825077e-02 2.313641e-02 2.910973e-02 
77 694 4.913552e-02 0 0 3.017614e-02 4.365197e-02 4.678455e-02 2.979125e-02 3.532685e-02 2.144839e-02 2.661208e-02 
78 703 4.290319e-02 0 0 2.586877e-02 3.719974e-02 4.025929e-02 2.569781e-02 3.009721e-02 1.829249e-02 2.277991e-02 
79 712 3.992632e-02 0 0 2.377815e-02 3.452269e-02 3.722051e-02 2.337327e-02 2.819161e-02 1.665197e-02 2.076203e-02 
80 721 3.414688e-02 0 0 1.988025e-02 2.891586e-02 3.098213e-02 1.947084e-02 2.347147e-02 1.412377e-02 1.730966e-02 
81 730 3.202829e-02 0 0 1.910592e-02 2.646289e-02 2.959949e-02 1.784052e-02 2.168874e-02 1.298533e-02 1.596861e-02 
82 739 2.779579e-02 0 0 1.625107e-02 2.261309e-02 2.503296e-02 1.513969e-02 1.853368e-02 1.097433e-02 1.355483e-02 
83 748 2.815083e-02 0 0 1.657020e-02 2.382400e-02 2.684456e-02 1.543139e-02 1.990848e-02 1.140013e-02 1.451765e-02 
84 757 2.669327e-02 0 0 1.537967e-02 2.229322e-02 2.503455e-02 1.437139e-02 1.861661e-02 1.064706e-02 1.370056e-02 
85 766 2.294119e-02 0 0 1.303980e-02 1.883038e-02 2.112823e-02 1.222791e-02 1.592955e-02 8.919336e-03 1.151228e-02 
86 775 1.968589e-02 0 0 1.100934e-02 1.581422e-02 1.777490e-02 1.024501e-02 1.338364e-02 7.557885e-03 9.640674e-03 
87 784 1.931533e-02 0 0 1.055212e-02 1.514687e-02 1.746412e-02 9.880136e-03 1.287403e-02 7.265482e-03 9.372849e-03 
88 793 1.761669e-02 0 0 9.386421e-03 1.388788e-02 1.555815e-02 8.811733e-03 1.160143e-02 6.504028e-03 8.557372e-03 
89 802 1.761852e-02 0 0 9.142598e-03 1.369563e-02 1.515686e-02 8.801245e-03 1.130338e-02 6.488050e-03 8.403621e-03 
90 811 1.531398e-02 0 0 7.751676e-03 1.165232e-02 1.299753e-02 7.498652e-03 9.650550e-03 5.528425e-03 7.114674e-03 
91 820 1.541117e-02 0 0 7.836953e-03 1.156034e-02 1.338334e-02 7.356980e-03 9.729162e-03 5.452530e-03 7.199065e-03 
92 829 1.483047e-02 0 0 7.393385e-03 1.087941e-02 1.264055e-02 7.014018e-03 9.179210e-03 5.154445e-03 6.784951e-03 
93 838 1.609547e-02 0 0 8.201965e-03 1.162850e-02 1.350436e-02 8.047097e-03 9.742481e-03 5.850904e-03 7.195598e-03 
94 847 1.830872e-02 0 0 9.193996e-03 1.395527e-02 1.510866e-02 9.024275e-03 1.136571e-02 6.779567e-03 8.191278e-03 
95 856 1.809385e-02 0 0 9.025390e-03 1.397115e-02 1.465227e-02 8.816546e-03 1.134702e-02 6.580540e-03 8.114336e-03 
96 865 1.756656e-02 0 0 8.600022e-03 1.339217e-02 1.388881e-02 8.380391e-03 1.085612e-02 6.422399e-03 7.748122e-03 
97 874 1.728018e-02 0 0 8.555113e-03 1.292861e-02 1.367338e-02 8.224551e-03 1.045043e-02 6.292664e-03 7.421519e-03 
98 883 1.644409e-02 0 0 8.131921e-03 1.199959e-02 1.292144e-02 7.636370e-03 9.756045e-03 6.079382e-03 6.910469e-03 
99 892 1.667894e-02 0 0 8.064825e-03 1.190572e-02 1.286723e-02 7.536052e-03 1.001448e-02 6.153038e-03 7.372738e-03 
100 901 1.800305e-02 0 0 8.575999e-03 1.268654e-02 1.374577e-02 7.983941e-03 1.074231e-02 6.518786e-03 8.100188e-03 
101 910 2.032128e-02 0 0 9.440739e-03 1.399116e-02 1.548642e-02 9.130339e-03 1.237659e-02 7.411025e-03 9.200229e-03 
102 919 2.265025e-02 0 0 1.028146e-02 1.550106e-02 1.698456e-02 1.060082e-02 1.377252e-02 8.324146e-03 1.006476e-02 
103 928 2.395078e-02 0 0 1.078081e-02 1.612405e-02 1.765840e-02 1.132713e-02 1.442022e-02 8.783914e-03 1.042218e-02 
104 937 2.571419e-02 0 0 1.175272e-02 1.688848e-02 2.022171e-02 1.205192e-02 1.563866e-02 9.373432e-03 1.111585e-02 
105 946 2.989698e-02 0 0 1.391166e-02 2.026017e-02 2.442972e-02 1.489580e-02 1.878291e-02 1.111855e-02 1.278856e-02 
106 955 3.314429e-02 0 0 1.593985e-02 2.258381e-02 2.771035e-02 1.680777e-02 2.082619e-02 1.211311e-02 1.387161e-02 
107 964 3.736128e-02 0 0 1.838004e-02 2.619316e-02 3.128875e-02 1.940411e-02 2.348472e-02 1.376092e-02 1.524556e-02 
108 973 4.347347e-02 0 0 2.132584e-02 3.357383e-02 3.686377e-02 2.509460e-02 2.745227e-02 1.634506e-02 1.731514e-02 
109 982 4.928051e-02 0 0 2.519233e-02 3.921805e-02 4.510425e-02 2.910144e-02 3.138123e-02 1.819206e-02 1.979958e-02 
110 991 5.141597e-02 0 0 2.638691e-02 4.226337e-02 4.745340e-02 3.178519e-02 3.318186e-02 1.946219e-02 2.029718e-02 
111 1000 5.378038e-02 0 0 2.727796e-02 4.614928e-02 4.869545e-02 3.380452e-02 3.402982e-02 2.105385e-02 2.071418e-02 
112 1009 4.837549e-02 0 0 2.475744e-02 4.159398e-02 4.332412e-02 3.022394e-02 3.034292e-02 1.871695e-02 1.842133e-02 
113 1018 4.491510e-02 0 0 2.414218e-02 3.798438e-02 4.104469e-02 2.755612e-02 2.872839e-02 1.716596e-02 1.717564e-02 
114 1027 4.193324e-02 0 0 2.235140e-02 3.515865e-02 3.826815e-02 2.585201e-02 2.685090e-02 1.627502e-02 1.582169e-02 
115 1036 4.156702e-02 0 0 2.170002e-02 3.464660e-02 3.708496e-02 2.529013e-02 2.622604e-02 1.606321e-02 1.619622e-02 
116 1045 3.798629e-02 0 0 1.953777e-02 3.087610e-02 3.335775e-02 2.251926e-02 2.392878e-02 1.443844e-02 1.472189e-02 
117 1054 3.801416e-02 0 0 2.069659e-02 3.024170e-02 3.494290e-02 2.234669e-02 2.451859e-02 1.418116e-02 1.481343e-02 
118 1063 3.498143e-02 0 0 1.889200e-02 2.754155e-02 3.178532e-02 2.024746e-02 2.234517e-02 1.277876e-02 1.341725e-02 
119 1072 3.230777e-02 0 0 1.748427e-02 2.480405e-02 2.943091e-02 1.825817e-02 2.045283e-02 1.163104e-02 1.230849e-02 
120 1081 2.927036e-02 0 0 1.554532e-02 2.193836e-02 2.628848e-02 1.617865e-02 1.827079e-02 1.040004e-02 1.118375e-02 
121 1090 2.640258e-02 0 0 1.382056e-02 1.957943e-02 2.320883e-02 1.441509e-02 1.614970e-02 9.182683e-03 9.983924e-03 
122 1099 2.358760e-02 0 0 1.218010e-02 1.720967e-02 2.042990e-02 1.263919e-02 1.413507e-02 8.095299e-03 8.750835e-03 
123 1108 2.302007e-02 0 0 1.176052e-02 1.673643e-02 1.983704e-02 1.235589e-02 1.374632e-02 7.720295e-03 8.798722e-03 
124 1117 2.032063e-02 0 0 1.028939e-02 1.447555e-02 1.722606e-02 1.067678e-02 1.185317e-02 6.654167e-03 7.607250e-03 
125 1126 2.026246e-02 0 0 1.027608e-02 1.444239e-02 1.752068e-02 1.102930e-02 1.256266e-02 6.950727e-03 7.630572e-03 
126 1135 1.837407e-02 0 0 9.122054e-03 1.283673e-02 1.566434e-02 9.895937e-03 1.118910e-02 6.185008e-03 6.759212e-03 
127 1144 1.711896e-02 0 0 8.373137e-03 1.165848e-02 1.454206e-02 9.049051e-03 1.033159e-02 5.616333e-03 6.329071e-03 
128 1153 1.563469e-02 0 0 7.547073e-03 1.047479e-02 1.312123e-02 8.112856e-03 9.250158e-03 5.030714e-03 5.658020e-03 
129 1162 1.376926e-02 0 0 6.498903e-03 9.149668e-03 1.131516e-02 7.055939e-03 7.981734e-03 4.328449e-03 4.945836e-03 
130 1171 1.355258e-02 0 0 6.222909e-03 8.859747e-03 1.082894e-02 6.815653e-03 7.649222e-03 4.183960e-03 4.800330e-03 
131 1180 1.200923e-02 0 0 5.416151e-03 7.689246e-03 9.460857e-03 5.947206e-03 6.732205e-03 3.633314e-03 4.258744e-03 
132 1189 1.038830e-02 0 0 4.601659e-03 6.523155e-03 8.051414e-03 5.011925e-03 5.722895e-03 3.060069e-03 3.645884e-03 
133 1198 9.839309e-03 0 0 4.296547e-03 6.245833e-03 7.598288e-03 4.748622e-03 5.373874e-03 2.889389e-03 3.436421e-03 
134 1207 9.505597e-03 0 0 4.104136e-03 5.972954e-03 7.283100e-03 4.533070e-03 5.146169e-03 2.745840e-03 3.260811e-03 
135 1216 9.207704e-03 0 0 3.927948e-03 5.685821e-03 6.936935e-03 4.298201e-03 4.928057e-03 2.613134e-03 3.100613e-03 
136 1225 9.822461e-03 0 0 4.109489e-03 5.967822e-03 7.221016e-03 4.575781e-03 5.147148e-03 2.726679e-03 3.236045e-03 
137 1234 1.007585e-02 0 0 4.223497e-03 5.962198e-03 7.370526e-03 4.571073e-03 5.241469e-03 2.792788e-03 3.359954e-03 
138 1243 1.026864e-02 0 0 4.292415e-03 6.202363e-03 7.435708e-03 4.734732e-03 5.238819e-03 2.832336e-03 3.356035e-03 
139 1252 1.042287e-02 0 0 4.262058e-03 6.311780e-03 7.400446e-03 4.759160e-03 5.211254e-03 2.849374e-03 3.360561e-03 
140 1261 9.218851e-03 0 0 3.669119e-03 5.484677e-03 6.389345e-03 4.156940e-03 4.499589e-03 2.460421e-03 2.899375e-03 
141 1270 9.050553e-03 0 0 3.505374e-03 5.261640e-03 6.104205e-03 3.990836e-03 4.316807e-03 2.394239e-03 2.820385e-03 
142 1279 8.437495e-03 0 0 3.181561e-03 4.826858e-03 5.557342e-03 3.649342e-03 3.930364e-03 2.203610e-03 2.585270e-03 
143 1288 9.006811e-03 0 0 3.311612e-03 5.060964e-03 5.861786e-03 3.888775e-03 4.091047e-03 2.296409e-03 2.747012e-03 
144 1297 8.784985e-03 0 0 3.194741e-03 4.845603e-03 5.709500e-03 3.721062e-03 3.936279e-03 2.200921e-03 2.654333e-03 
145 1306 8.026554e-03 0 0 2.915614e-03 4.334782e-03 5.235729e-03 3.341478e-03 3.584377e-03 1.979061e-03 2.421199e-03 
146 1315 7.293190e-03 0 0 2.595390e-03 3.897389e-03 4.705540e-03 3.000224e-03 3.224068e-03 1.754149e-03 2.173718e-03 
147 1324 7.258329e-03 0 0 2.657929e-03 3.799582e-03 4.766853e-03 2.927514e-03 3.218815e-03 1.778287e-03 2.202934e-03 
148 1333 6.493277e-03 0 0 2.351493e-03 3.312376e-03 4.233175e-03 2.549274e-03 2.862196e-03 1.555462e-03 1.944309e-03 
149 1342 6.175718e-03 0 0 2.182392e-03 3.183898e-03 3.934361e-03 2.395968e-03 2.671539e-03 1.504558e-03 1.806514e-03 
150 1351 5.298195e-03 0 0 1.825476e-03 2.702530e-03 3.312261e-03 2.021125e-03 2.244523e-03 1.265516e-03 1.525859e-03 
151 1360 5.109482e-03 0 0 1.788823e-03 2.537827e-03 3.274440e-03 1.899523e-03 2.180467e-03 1.198483e-03 1.530480e-03 
152 1369 5.413336e-03 0 0 1.925513e-03 2.721489e-03 3.550628e-03 2.064784e-03 2.283064e-03 1.250246e-03 1.689922e-03 
153 1378 5.323155e-03 0 0 1.858302e-03 2.724811e-03 3.461135e-03 2.036158e-03 2.244304e-03 1.208361e-03 1.680871e-03 
154 1387 4.934637e-03 0 0 1.687001e-03 2.535772e-03 3.144352e-03 1.884450e-03 2.047080e-03 1.098115e-03 1.544799e-03 
155 1396 4.766490e-03 0 0 1.641396e-03 2.417091e-03 3.011165e-03 1.780375e-03 1.959211e-03 1.035175e-03 1.479061e-03 
156 1405 4.772744e-03 0 0 1.614145e-03 2.395184e-03 2.952114e-03 1.768705e-03 1.924752e-03 1.027694e-03 1.446584e-03 
157 1414 4.269014e-03 0 0 1.428301e-03 2.138881e-03 2.604085e-03 1.581765e-03 1.692554e-03 9.200423e-04 1.282527e-03 
158 1423 3.737742e-03 0 0 1.237823e-03 1.838615e-03 2.273726e-03 1.372201e-03 1.461197e-03 7.938855e-04 1.113934e-03 
159 1432 3.370339e-03 0 0 1.101070e-03 1.646932e-03 2.036554e-03 1.230467e-03 1.315386e-03 6.969751e-04 1.000062e-03 
160 1441 3.148120e-03 0 0 1.005067e-03 1.506901e-03 1.862502e-03 1.125286e-03 1.201664e-03 6.352099e-04 9.177186e-04 
161 1450 2.841202e-03 0 0 8.914493e-04 1.347860e-03 1.648312e-03 1.011708e-03 1.058226e-03 5.626840e-04 8.143456e-04 
162 1459 2.628656e-03 0 0 8.043267e-04 1.232016e-03 1.485820e-03 9.251129e-04 9.565378e-04 5.238106e-04 7.342951e-04 
163 1468 2.414059e-03 0 0 7.195671e-04 1.127261e-03 1.335438e-03 8.508895e-04 8.549040e-04 4.846330e-04 6.569929e-04 
164 1477 2.280773e-03 0 0 6.628340e-04 1.071452e-03 1.235459e-03 7.902687e-04 7.895898e-04 4.516052e-04 6.045828e-04 
165 1486 2.178506e-03 0 0 6.222502e-04 1.001265e-03 1.161861e-03 7.442416e-04 7.351369e-04 4.258578e-04 5.796378e-04 
166 1495 2.030522e-03 0 0 5.772182e-04 9.191212e-04 1.074369e-03 6.820097e-04 6.816529e-04 3.945129e-04 5.325188e-04 
167 1504 1.998157e-03 0 0 5.800961e-04 9.376139e-04 1.112622e-03 6.824794e-04 6.872541e-04 3.846125e-04 5.559206e-04 
168 1513 2.063419e-03 0 0 6.014123e-04 9.669152e-04 1.139689e-03 7.015689e-04 6.949825e-04 4.075733e-04 5.777700e-04 
170 1531 2.209588e-03 0 0 6.314643e-04 9.991301e-04 1.191406e-03 7.399922e-04 7.264625e-04 4.225153e-04 6.162113e-04 
173 1558 1.710816e-03 0 0 4.557844e-04 7.215274e-04 8.616838e-04 5.343077e-04 5.262835e-04 3.073977e-04 4.479467e-04 
177 1594 1.437515e-03 0 0 3.785918e-04 5.902451e-04 7.135659e-04 4.450241e-04 4.487792e-04 2.484086e-04 3.547835e-04 
181 1630 1.448518e-03 0 0 3.759260e-04 5.989512e-04 7.052931e-04 4.596337e-04 4.290993e-04 2.769380e-04 3.253060e-04 
185 1666 1.133280e-03 0 0 2.820309e-04 4.488897e-04 5.304979e-04 3.372091e-04 3.359245e-04 2.097784e-04 2.472935e-04 
189 1702 9.039205e-04 0 0 2.100844e-04 3.391777e-04 3.938543e-04 2.490198e-04 2.543324e-04 1.556588e-04 1.851192e-04 
193 1738 7.068719e-04 0 0 1.640044e-04 2.687291e-04 3.061811e-04 1.954702e-04 1.950785e-04 1.179074e-04 1.374122e-04 
197 1774 5.187252e-04 0 0 1.174655e-04 1.897126e-04 2.183811e-04 1.395502e-04 1.389512e-04 8.245378e-05 9.473341e-05 
201 1810 5.630532e-04 0 0 1.191516e-04 1.995786e-04 2.287054e-04 1.504646e-04 1.447056e-04 8.867415e-05 1.034387e-04 
205 1846 3.546701e-04 0 0 7.229681e-05 1.197733e-04 1.400667e-04 9.090577e-05 8.670399e-05 5.343377e-05 6.206418e-05 
209 1882 2.427362e-04 0 0 4.719000e-05 7.630914e-05 9.037206e-05 5.772706e-05 5.699708e-05 3.330106e-05 3.960997e-05 
213 1918 2.269073e-04 0 0 4.924885e-05 7.905278e-05 8.844037e-05 5.637896e-05 6.005350e-05 3.068025e-05 3.896340e-05 
217 1954 2.260364e-04 0 0 4.716538e-05 7.919717e-05 8.495932e-05 5.562726e-05 5.721674e-05 3.079124e-05 3.935523e-05 
221 1990 2.011947e-04 0 0 4.050391e-05 6.944589e-05 7.363395e-05 4.935058e-05 4.792145e-05 2.932783e-05 3.341047e-05 
226 2035 1.372487e-04 0 0 2.823419e-05 4.704907e-05 5.061549e-05 3.341458e-05 3.232008e-05 1.920449e-05 2.115995e-05 
231 2080 9.068784e-05 0 0 1.954860e-05 3.406660e-05 3.529131e-05 2.415910e-05 2.267346e-05 1.334707e-05 1.425370e-05 
236 2125 6.863446e-05 0 0 1.389364e-05 2.509009e-05 2.515802e-05 1.761338e-05 1.631711e-05 9.482980e-06 1.043229e-05 
241 2170 4.475214e-05 0 0 8.992518e-06 1.617143e-05 1.619233e-05 1.097858e-05 1.050751e-05 5.972067e-06 6.344746e-06 
246 2215 3.179356e-05 0 0 6.147013e-06 1.134438e-05 1.110653e-05 7.833475e-06 7.095138e-06 4.117046e-06 4.136062e-06 
251 2260 2.953745e-05 0 0 6.826344e-06 1.096291e-05 1.223011e-05 7.667079e-06 7.828343e-06 3.868323e-06 4.121249e-06 
